company_id;ppk_id;timestamp;rt_akurasi;rt_layanan;rt_kirim;category;Sum;Rescalling
417390;PPK-047142063;30/11/22 09.07;4;4;4;Kendaraan Bermotor;12;4
445283;PPK-047142095;2 Februari 2023 10:59:36;4;4;4;Peralatan Pendidikan;12;4
410017;PPK-047142112;17 Desember 2022 11:56:59;4;4;4;Alat Tulis Kantor Provinsi DKI Jakarta;12;4
410017;PPK-047142112;17 Desember 2022 11:40:48;4;4;4;Keperluan Sehari-Hari Perkantoran Kementerian Hukum dan Hak Asasi Manusia;12;4
253312;PPK-047142121;20/09/23 16.01;4;4;4;Sarana dan Prasarana Perkantoran Kabupaten Tangerang;12;4
253312;PPK-047142121;20/09/23 15.22;4;4;4;Sarana dan Prasarana Perkantoran Kabupaten Tangerang;12;4
253312;PPK-047142121;10 Januari 2023 16:12:46;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
253312;PPK-047142121;10 Januari 2023 16:01:33;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410017;PPK-047142121;10 Januari 2023 15:12:21;4;4;4;Sarana dan Prasarana Perkantoran Kabupaten Tangerang;12;4
410046;PPK-047142121;10 Januari 2023 11:54:08;4;4;4;Perkakas;12;4
432199;PPK-047142121;22 Desember 2022 11:18:02;4;4;4;Perkakas;12;4
483440;PPK-047142121;19 Juni 2023 12:21:27;4;4;4;Alat Kabersihan dan Bahan Pembersih Kabupaten Tangerang;12;4
495670;PPK-047142121;21/09/23 11.51;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
422437;PPK-047142185;10 Januari 2022 09:40:33;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
422437;PPK-047142185;10 Januari 2022 08:41:54;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
253768;PPK-047142206;30/09/22 15.06;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
409820;PPK-047142232;30 Januari 2023 23:17:01;3;3;3;Peralatan Perkantoran;9;2
409820;PPK-047142232;30 Januari 2023 12:20:21;3;3;3;Peralatan Perkantoran;9;2
241947;PPK-047142291;20 Februari 2023 08:48:33;4;4;4;Peralatan Perkantoran;12;4
241947;PPK-047142291;20 Februari 2023 08:45:26;4;4;4;Peralatan Pendidikan;12;4
410007;PPK-047142291;9 Desember 2022 10:03:55;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
415153;PPK-047142291;14 Juli 2023 16:17:21;4;4;4;Produk Tingkat Komponen Dalam Negeri;12;4
415153;PPK-047142291;14 Juli 2023 10:11:22;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
415153;PPK-047142291;14 Juli 2023 10:09:28;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
415153;PPK-047142291;30 Mei 2023 09:23:24;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
415153;PPK-047142291;30 Mei 2023 09:23:08;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
419991;PPK-047142291;3 Maret 2023 08:55:03;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
419991;PPK-047142291;3 Maret 2023 08:53:33;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
441326;PPK-047142291;27 Februari 2023 14:21:17;4;4;4;Peralatan Perkantoran;12;4
445285;PPK-047142291;13 Februari 2023 09:50:15;4;4;4;Peralatan Perkantoran;12;4
670678;PPK-047142291;15 Maret 2023 08:27:44;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410007;PPK-047142314;12 Agustus 2022 10:32:14;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420021;PPK-047142380;16/09/22 14.26;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
431611;PPK-047142418;2 Mei 2023 11:51:19;3;3;3;Sewa Kendaraan;9;2
450710;PPK-047142418;29/09/22 09.26;3;3;3;Alat Tulis Kantor Kota Kediri;9;2
6;PPK-047142646;13 Juni 2022 15:13:31;4;4;4;Alat Penerangan Jalan PDN;12;4
415195;PPK-047142688;10 Januari 2023 08:16:45;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
415195;PPK-047142688;5 Januari 2023 09:22:25;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410007;PPK-047142751;11 Mei 2022 15:41:44;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410421;PPK-047142766;19 Desember 2022 09:11:19;4;4;4;Peralatan Pendidikan;12;4
410421;PPK-047142766;19 Desember 2022 08:47:59;4;4;4;Peralatan Pendidikan;12;4
410418;PPK-047142832;26 Desember 2022 13:56:33;4;4;4;Peralatan Perkantoran;12;4
420805;PPK-047142839;15 Desember 2022 07:41:06;4;4;3;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;11;3
422515;PPK-047142942;15/09/22 11.32;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
150;PPK-047142994;16 Februari 2023 09:07:38;4;4;4;Kendaraan Bermotor;12;4
243257;PPK-047142994;20/09/23 14.11;4;4;4;Perkakas;12;4
243257;PPK-047142994;07/09/23 11.13;4;4;4;Perkakas;12;4
420742;PPK-047142994;18/09/23 08.41;4;4;4;Peralatan Elektronik dan Pendukungnya;12;4
420742;PPK-047142994;07/09/23 11.10;4;4;4;Peralatan Elektronik dan Pendukungnya;12;4
420742;PPK-047142994;31 Maret 2023 14:27:19;4;4;4;Peralatan Elektronik Perkantoran dan Perlengkapannya Pemerintah Daerah Kabuapaten Manokwari;12;4
420742;PPK-047142994;31 Maret 2023 12:58:59;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
274091;PPK-047143030;13 Januari 2023 16:07:00;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
413503;PPK-047143030;13 Januari 2023 16:02:56;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
413503;PPK-047143030;13 Januari 2023 15:33:34;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
211757;PPK-047143129;30 Januari 2023 12:18:45;4;4;4;Sewa Kendaraan;12;4
211757;PPK-047143129;23 Januari 2023 10:48:31;4;4;4;Sewa Kendaraan;12;4
274091;PPK-047143129;13 Januari 2023 11:40:54;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
274091;PPK-047143129;21/09/22 09.04;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
274091;PPK-047143129;22 Juli 2022 09:59:01;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
274091;PPK-047143129;20 Juli 2022 09:49:02;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420055;PPK-047143157;13 Juni 2023 13:59:42;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420055;PPK-047143157;12 Juni 2023 14:02:24;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
262016;PPK-047143245;17 Januari 2023 13:23:46;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
419991;PPK-047143337;01/11/22 08.17;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420241;PPK-047143337;16 Desember 2022 09:46:53;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420241;PPK-047143337;14 Desember 2022 15:14:55;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420241;PPK-047143337;14 Desember 2022 15:09:09;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420241;PPK-047143337;14 Desember 2022 15:08:42;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
274091;PPK-047143411;12 Oktober 2022 09:39:59;3;3;4;Perkakas;10;2
412520;PPK-047143412;1 Maret 2023 12:34:14;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410046;PPK-047143424;8 Agustus 2023 11:17:44;3;3;3;Perkakas;9;2
415195;PPK-047143424;5 Desember 2022 15:17:25;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410149;PPK-047143426;22/09/22 14.54;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
421651;PPK-047143426;26 Juni 2023 11:35:44;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410017;PPK-047143442;12 Juli 2023 11:40:11;4;4;4;Alat Tulis Kantor Provinsi Banten;12;4
410007;PPK-047143479;29 Juli 2023 19:01:01;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410007;PPK-047143479;23 Mei 2023 10:27:04;4;4;4;Peralatan Elektronik dan Pendukungnya;12;4
410007;PPK-047143479;23 Mei 2023 10:18:51;4;4;4;Peralatan Elektronik dan Pendukungnya;12;4
410007;PPK-047143479;23 Mei 2023 10:11:19;4;4;4;Peralatan Elektronik dan Pendukungnya;12;4
410007;PPK-047143479;17 Januari 2022 14:30:25;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
418830;PPK-047143479;4 Oktober 2023 09:02:06;4;3;2;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;9;2
420055;PPK-047143479;24 Agustus 2023 13:18:58;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420055;PPK-047143479;24 Agustus 2023 13:12:41;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420055;PPK-047143479;24 Agustus 2023 12:52:52;4;4;4;Peralatan Elektronik dan Pendukungnya;12;4
682202;PPK-047143479;31 Juli 2023 20:44:02;4;4;4;Peralatan Elektronik dan Pendukungnya;12;4
682202;PPK-047143479;31 Juli 2023 20:37:35;4;4;4;Peralatan Elektronik dan Pendukungnya;12;4
682202;PPK-047143479;31 Juli 2023 20:28:34;4;4;4;Peralatan Elektronik dan Pendukungnya;12;4
682202;PPK-047143479;22 Juli 2023 14:16:11;4;4;4;Peralatan Elektronik dan Pendukungnya;12;4
276340;PPK-047143499;27 Juni 2023 10:04:27;4;4;4;Kendaraan Bermotor;12;4
269345;PPK-047143506;3 Agustus 2023 16:16:25;4;4;4;Peralatan Perkantoran;12;4
410017;PPK-047143516;02/09/22 09.02;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410017;PPK-047143516;23 Agustus 2022 11:58:26;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410017;PPK-047143516;23 Agustus 2022 11:54:50;4;4;4;Peralatan Perkantoran;12;4
410017;PPK-047143516;19 Januari 2022 12:47:29;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410017;PPK-047143516;19 Januari 2022 12:41:50;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410421;PPK-047143516;22 Agustus 2022 08:57:40;4;4;4;Peralatan Perkantoran;12;4
412213;PPK-047143516;27 Agustus 2022 13:06:52;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
419930;PPK-047143540;10 Januari 2023 11:43:53;4;4;4;Komputer, Perangkat lunak dan Perlengkapan Lainnya Kabupaten Sleman;12;4
419930;PPK-047143540;29 Desember 2022 10:14:19;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
8;PPK-047143544;08/11/22 15.20;4;4;4;Alat Penerangan Jalan PDN;12;4
8;PPK-047143544;08/11/22 15.18;4;4;4;Alat Penerangan Jalan PDN;12;4
414977;PPK-047143544;15 Mei 2023 08:51:14;4;4;4;Alat Penerangan Jalan;12;4
414977;PPK-047143544;08/11/22 12.27;4;4;4;Alat Penerangan Jalan PDN;12;4
419930;PPK-047143544;15 Mei 2023 08:25:55;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410007;PPK-047143619;28 Desember 2022 19:31:29;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
674472;PPK-047143619;3 Juli 2023 10:55:22;4;4;4;Alat Tulis Kantor Provinsi Jawa Timur;12;4
674472;PPK-047143619;10/04/23 10.29;4;4;4;Alat Tulis Kantor Provinsi Jawa Timur;12;4
674472;PPK-047143619;28 Maret 2023 14:36:25;4;4;4;Alat Tulis Kantor Provinsi Jawa Timur;12;4
150;PPK-047143633;27 Juli 2022 15:45:11;4;4;4;Kendaraan Bermotor;12;4
278370;PPK-047143633;13 Desember 2022 11:55:22;4;4;4;Konsolidasi Laptop PDN;12;4
410024;PPK-047143633;9 Desember 2021 09:42:57;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
530842;PPK-047143744;11 Juli 2023 11:34:23;4;4;4;Makanan Tambahan;12;4
262016;PPK-047143746;28/09/22 14.59;3;3;3;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;9;2
242506;PPK-047143799;27 Juni 2023 14:00:20;4;4;4;Kendaraan Bermotor;12;4
432881;PPK-047143805;22/09/23 09.11;4;4;4;Peralatan Elektronik dan Pendukungnya;12;4
445632;PPK-047143895;14 Desember 2022 20:36:59;4;4;4;Peralatan Kantor, Studio dan Rumah Tangga Provinsi Aceh;12;4
419965;PPK-047143937;22 Mei 2023 05:59:33;4;4;4;Elektronik dan Jasa Instalasi Kota Tegal;12;4
422381;PPK-047143937;14 Maret 2023 07:26:57;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
422377;PPK-047143948;1 Maret 2023 18:27:05;3;3;3;Peralatan Perkantoran;9;2
422377;PPK-047143948;1 Maret 2023 18:22:05;3;3;3;Perkakas;9;2
422377;PPK-047143948;1 Maret 2023 18:16:10;3;3;3;Perkakas;9;2
464239;PPK-047143948;2 Agustus 2023 16:06:47;3;3;3;Kendaraan Bermotor;9;2
464239;PPK-047143948;6 Maret 2023 09:46:35;4;4;4;Kendaraan Bermotor;12;4
461794;PPK-047143979;27/09/22 11.28;4;4;4;Alat Tulis Kantor Provinsi Kalimantan Barat;12;4
66;PPK-047144006;24 Februari 2022 10:13:34;4;4;4;Internet Service Provider;12;4
242970;PPK-047144178;31 Maret 2022 13:40:58;4;4;4;Fasilitas Kesehatan;12;4
13;PPK-047144231;2 Agustus 2023 11:18:37;3;3;3;Internet Service Provider;9;2
13;PPK-047144231;2 Agustus 2023 11:14:02;3;3;3;Internet Service Provider;9;2
13;PPK-047144231;2 Agustus 2023 11:10:39;3;3;3;Internet Service Provider;9;2
411712;PPK-047144233;11 Januari 2023 10:11:40;4;4;4;Jasa Sewa Mesin Foto Copy;12;4
413249;PPK-047144233;19 Januari 2023 13:08:11;4;4;4;Sewa Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420056;PPK-047144233;19 Januari 2023 12:17:53;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
211782;PPK-047144242;30/11/22 14.11;4;4;4;Kendaraan Bermotor;12;4
456089;PPK-047144242;25 Agustus 2023 19:06:58;4;4;4;Pakaian Dinas dan Kain Tradisional Kota Cilegon;12;4
410046;PPK-047144333;15/09/23 10.58;4;4;4;Perkakas;12;4
420285;PPK-047144333;8 Agustus 2023 11:02:39;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
445413;PPK-047144333;2 Desember 2022 10:30:12;4;4;4;Peralatan Perkantoran;12;4
670678;PPK-047144333;11 Agustus 2023 08:22:39;4;4;4;Peralatan Elektronik dan Pendukungnya;12;4
203186;PPK-047144339;18 Agustus 2022 10:17:32;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
431611;PPK-047144456;20 Maret 2023 07:13:38;4;4;4;Sewa Kendaraan;12;4
419991;PPK-047144627;28 Juli 2022 11:05:48;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420241;PPK-047144627;20 Desember 2022 11:14:25;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420241;PPK-047144627;13 Desember 2022 10:16:43;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420241;PPK-047144627;13 Desember 2022 10:16:22;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420241;PPK-047144627;12 Desember 2022 10:36:05;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420241;PPK-047144627;9 Desember 2022 11:53:36;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420241;PPK-047144627;21/11/22 16.51;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420241;PPK-047144627;21/11/22 16.46;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420241;PPK-047144627;19/11/22 13.07;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420241;PPK-047144627;19/11/22 13.00;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420241;PPK-047144627;19/11/22 12.56;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420241;PPK-047144627;19/11/22 12.36;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420241;PPK-047144627;19/11/22 12.33;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420241;PPK-047144627;19/11/22 12.31;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420241;PPK-047144627;19/11/22 12.28;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420241;PPK-047144627;19/11/22 12.00;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420241;PPK-047144627;19/11/22 11.59;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420241;PPK-047144627;19/11/22 11.58;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420241;PPK-047144627;6 Oktober 2022 14:37:51;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420241;PPK-047144627;28 Juli 2022 11:30:35;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420241;PPK-047144627;28 Juli 2022 10:58:58;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420241;PPK-047144627;28 Juli 2022 10:42:21;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420241;PPK-047144627;27 Juli 2022 11:34:38;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420241;PPK-047144627;27 Juli 2022 11:34:14;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420241;PPK-047144627;27 Juli 2022 11:11:12;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
279283;PPK-047144705;05/09/23 13.45;4;4;4;Fasilitas Kesehatan Sektoral Kemenkes;12;4
279283;PPK-047144705;05/09/23 13.42;4;4;4;Alat Laboratorium;12;4
269615;PPK-047144735;5 Juli 2023 14:58:54;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
269615;PPK-047144735;5 Juli 2023 14:57:26;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
269615;PPK-047144735;5 Juli 2023 12:51:30;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410017;PPK-047144735;5 Juli 2023 13:02:30;4;4;4;Perkakas;12;4
412520;PPK-047144756;12 Januari 2022 09:37:12;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
412520;PPK-047144756;12 Januari 2022 09:24:41;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
412520;PPK-047144756;11 Januari 2022 11:08:39;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
421651;PPK-047144956;16 Februari 2023 13:30:37;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
421651;PPK-047144956;16 Februari 2023 13:16:04;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
421651;PPK-047144956;16 Februari 2023 13:04:53;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
421651;PPK-047144956;16 Februari 2023 12:53:29;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
421651;PPK-047144956;16 Februari 2023 12:47:04;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
421651;PPK-047144956;16 Februari 2023 12:39:11;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
421651;PPK-047144956;16 Februari 2023 08:55:48;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
421651;PPK-047144956;16 Februari 2023 07:35:20;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
421651;PPK-047144977;5 Desember 2022 13:55:14;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
269615;PPK-047145019;5 Juli 2023 13:52:04;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410024;PPK-047145019;31 Agustus 2023 11:29:36;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410024;PPK-047145019;21 Juli 2023 14:27:35;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
421654;PPK-047145019;14 Agustus 2023 14:40:34;4;4;4;Peralatan Perkantoran;12;4
466037;PPK-047145019;26 Juni 2023 10:58:14;4;4;4;Jasa Pengiriman (Ekspedisi);12;4
410399;PPK-047145020;1 Maret 2023 15:38:40;4;4;4;Sewa Kendaraan;12;4
269615;PPK-047145286;25 Mei 2023 11:25:29;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
415247;PPK-047145286;29 Maret 2023 12:39:21;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
415195;PPK-047145317;8 Agustus 2023 08:59:52;4;4;4;Peralatan Elektronik dan Pendukungnya;12;4
415195;PPK-047145317;22 Juli 2022 09:19:38;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
469847;PPK-047145337;4 Oktober 2023 15:44:53;4;4;4;Alat Tulis Kantor Kabupaten Bengkayang;12;4
469847;PPK-047145337;4 Oktober 2023 15:38:32;4;4;4;Alat Tulis Kantor Kabupaten Bengkayang;12;4
469847;PPK-047145337;19/09/23 15.18;4;4;4;Alat Tulis Kantor Kabupaten Bengkayang;12;4
469847;PPK-047145337;19/09/23 14.18;4;4;4;Alat Tulis Kantor Kabupaten Bengkayang;12;4
422594;PPK-047145585;15 Desember 2021 18:29:25;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410424;PPK-047145635;25 Januari 2023 08:04:05;4;4;4;Peralatan Perkantoran;12;4
410424;PPK-047145635;25 Januari 2023 07:47:00;4;4;4;Peralatan Pendidikan;12;4
242943;PPK-047145638;10 Februari 2023 09:08:07;4;4;4;Alat dan Mesin Pertanian Sektoral Kementerian Pertanian;12;4
269345;PPK-047145677;22 Juni 2023 14:01:29;4;4;4;Peralatan Perkantoran;12;4
203186;PPK-047145708;4 Oktober 2022 18:05:15;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
266845;PPK-047145708;12 Oktober 2022 16:42:29;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
266845;PPK-047145708;11 Oktober 2022 11:32:00;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420076;PPK-047145708;11 Oktober 2022 11:29:28;4;4;4;Alat Tulis Kantor Provinsi DKI Jakarta;12;4
422437;PPK-047145708;3 Oktober 2022 16:40:23;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
422437;PPK-047145708;3 Oktober 2022 16:39:50;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
475997;PPK-047145708;17/11/22 13.26;4;4;4;Alat Tulis Kantor Komisi Yudisial Ri;12;4
242943;PPK-047145728;13/09/23 09.40;4;4;4;Alat dan Mesin Pertanian Sektoral Kementerian Pertanian;12;4
242943;PPK-047145728;27 Desember 2022 10:09:37;4;4;4;Alat dan Mesin Pertanian Sektoral Kementerian Pertanian;12;4
242943;PPK-047145728;27 Desember 2022 10:08:41;4;4;4;Alat dan Mesin Pertanian Sektoral Kementerian Pertanian;12;4
242943;PPK-047145728;27 Desember 2022 10:07:45;4;4;4;Alat dan Mesin Pertanian Sektoral Kementerian Pertanian;12;4
242943;PPK-047145728;27 Desember 2022 10:06:46;4;4;4;Alat dan Mesin Pertanian Sektoral Kementerian Pertanian;12;4
242943;PPK-047145728;27 Desember 2022 10:04:54;4;4;4;Alat dan Mesin Pertanian Sektoral Kementerian Pertanian;12;4
242943;PPK-047145728;27 Desember 2022 09:56:20;4;4;4;Alat dan Mesin Pertanian Sektoral Kementerian Pertanian;12;4
242943;PPK-047145728;27 Desember 2022 09:53:03;4;4;4;Alat dan Mesin Pertanian Sektoral Kementerian Pertanian;12;4
242943;PPK-047145728;27 Desember 2022 09:52:18;4;4;4;Alat dan Mesin Pertanian Sektoral Kementerian Pertanian;12;4
422407;PPK-047145758;14 Oktober 2022 13:37:41;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
422407;PPK-047145758;4 Maret 2022 13:33:52;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410008;PPK-047145935;3 Agustus 2022 18:39:22;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
420178;PPK-047145935;24 Juli 2023 14:22:17;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
449153;PPK-047145935;20 Juli 2023 10:46:07;4;4;4;Perlengkapan Elektronik Provinsi Jawa Timur;12;4
449153;PPK-047145935;20 Juli 2023 10:44:49;4;4;4;Perlengkapan Elektronik Provinsi Jawa Timur;12;4
409814;PPK-047145986;29 Juli 2022 10:39:28;4;4;4;Peralatan Pendidikan Sektoral;12;4
409814;PPK-047145986;29 Juli 2022 10:17:00;4;4;4;Peralatan Pendidikan Sektoral;12;4
410008;PPK-047146010;14 Desember 2022 15:03:54;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
410008;PPK-047146010;13 Desember 2022 16:52:00;4;4;4;Peralatan Elektronik Perkantoran dan Peralatan Pendukungnya;12;4
38;PPK-047146079;7 Januari 2022 17:13:22;4;4;4;Internet Service Provider;12;4
38;PPK-047146079;7 Januari 2022 17:13:06;4;4;4;Internet Service Provider;12;4
211757;PPK-047146079;18 Maret 2022 15:16:51;4;4;4;Sewa Kendaraan;12;4
420488;PPK-047146129;29 Desember 2022 15:28:51;4;4;4;Konsolidasi Laptop PDN;12;4
473763;PPK-047146305;14/09/23 12.18;4;4;4;Peralatan Elektronik dan Pendukungnya;12;4
